time_s,ax,ay,az,gx,gy,gz
3.44,1.186903,9.683174,0.5243008,-0.03706039,0.07677604,0.06125372
3.46,1.145303,9.811837,0.5610127,-0.05923212,0.0669231,0.07269803
3.48,1.097231,10.00126,0.5893718,-0.07344636,0.03589037,0.05768903
3.50,1.053576,10.16787,0.6448071,-0.07346837,-0.01882151,0.03236881
3.52,1.099975,10.10546,0.7518834,-0.07002786,-0.095179,0.00298059
3.54,1.211202,9.836972,0.7939005,-0.07317901,-0.1888101,-0.02821213
3.56,1.248614,9.73629,0.7561165,-0.08311363,-0.2765905,-0.05715944
3.58,1.150255,9.861633,0.6781465,-0.109058,-0.3242736,-0.1038344
3.60,1.085427,9.751306,0.5323737,-0.1553277,-0.3406303,-0.1608449
3.62,1.111416,9.54325,0.4940028,-0.1917544,-0.3381183,-0.207102
3.64,1.222965,9.472921,0.5473028,-0.1770716,-0.3447095,-0.2283762
3.66,1.301281,9.624749,0.5768301,-0.1058143,-0.3665888,-0.213698
3.68,1.262702,9.972792,0.5631502,-0.01249958,-0.3970434,-0.1838135
3.70,1.213,10.11164,0.5843887,0.05190559,-0.426613,-0.1385641
3.72,1.216874,9.910494,0.5239713,0.04780091,-0.4467146,-0.08660811
3.74,1.220735,9.694344,0.4225338,0.01189192,-0.4492267,-0.04251562
3.76,1.240486,9.701416,0.3837793,0.00520046,-0.4181666,-0.02097576
3.78,1.320407,9.696156,0.3988948,0.03604599,-0.3729381,-0.01997267
3.80,1.420428,9.733961,0.3765857,0.05291535,-0.3354509,-0.02146496
3.82,1.423511,9.86639,0.2996754,0.02865699,-0.2989698,0.001346129
3.84,1.330838,10.0611,0.1979291,-0.01201651,-0.240461,0.04650863
3.86,1.27931,10.11804,0.1828945,-0.05229729,-0.1631302,0.1048265
3.88,1.292957,10.03318,0.1672527,-0.08896068,-0.08554935,0.1638268
3.90,1.306878,9.972825,0.1207404,-0.1170115,-0.004638435,0.2116377
3.92,1.249336,9.991797,0.09492068,-0.1232345,0.07577898,0.2454236
3.94,1.175243,10.02856,0.1376492,-0.1143268,0.1482312,0.2506711
3.96,1.139437,9.928838,0.227909,-0.1227892,0.1952431,0.2302698
3.98,1.122584,9.747264,0.2644667,-0.1556177,0.209007,0.1994649
4.00,1.061555,9.667478,0.2821685,-0.1971025,0.2061491,0.1687315
4.02,1.022007,9.602694,0.2772826,-0.2164867,0.1924255,0.1421452
4.04,1.022959,9.521531,0.3232972,-0.1943758,0.1627732,0.1152316
4.06,1.024424,9.438529,0.4069447,-0.1185249,0.1285026,0.08841646
4.08,1.024719,9.342419,0.4530349,-0.01378628,0.09746426,0.05413663
4.10,1.053805,9.218382,0.485505,0.08029765,0.05307209,0.01388672
4.12,1.11798,9.179955,0.5217615,0.1461257,0.009738915,-0.02309608
4.14,1.116798,9.299762,0.4983743,0.1829246,-0.009813701,-0.05897018
4.16,1.088104,9.461411,0.4783963,0.1984736,-0.005720338,-0.0876772
4.18,1.112879,9.623714,0.473723,0.1784143,0.00405428,-0.1033743
4.20,1.153915,9.704201,0.4547648,0.1489052,0.0179952,-0.1101912
4.22,1.169269,9.698725,0.4901001,0.1300995,0.06459743,-0.1139925
4.24,1.251178,9.678376,0.5495649,0.1148081,0.1114975,-0.1272116
4.26,1.361876,9.759105,0.6327489,0.08760235,0.1143956,-0.1488654
4.28,1.41237,9.851978,0.7229825,0.04129361,0.07495639,-0.1641819
4.30,1.394423,9.850364,0.7595735,0.003523074,0.03051927,-0.153106
4.32,1.374055,9.762693,0.7708136,-0.005463681,-0.004836705,-0.1111042
4.34,1.383466,9.772041,0.8209634,0.008313229,-0.03583696,-0.05963415
4.36,1.41437,9.847358,0.8470492,0.009606053,-0.08790604,-0.004674819
4.38,1.352261,9.92943,0.7797484,-0.01525187,-0.1301537,0.03218202
4.40,1.284448,10.01973,0.7381549,-0.04617664,-0.1557785,0.03299329
4.42,1.368053,10.09786,0.7516546,-0.0523609,-0.1945704,0.01144688
4.44,1.454943,10.07983,0.7615721,-0.04525952,-0.2364918,-0.006638783
4.46,1.358501,10.01061,0.6017169,-0.06524342,-0.2477173,0.003113966
4.48,1.19109,9.983473,0.4256522,-0.1023376,-0.2061911,0.0189956
4.50,1.164173,9.974758,0.3821096,-0.1323967,-0.1470575,0.01333709
4.52,1.259806,9.840122,0.3843705,-0.1314081,-0.09554426,-0.03107651
4.54,1.400567,9.741883,0.4857445,-0.08706958,-0.0810305,-0.1041054
4.56,1.531612,9.726242,0.5989799,-0.03323097,-0.1082085,-0.1574518
4.58,1.51802,9.832545,0.5902042,0.003111097,-0.15629,-0.1412898
4.60,1.334098,9.992326,0.4890731,0.004709395,-0.1844765,-0.05526853
4.62,1.12181,9.961563,0.3218352,-0.02649931,-0.1598021,0.05785102
4.64,0.9846607,9.706958,0.2042573,-0.05657962,-0.09176216,0.1284981
4.66,1.044037,9.44098,0.2301711,-0.0727987,-0.01624887,0.1101046
4.68,1.144016,9.208552,0.3049963,-0.06610493,0.03724867,0.01776747
4.70,1.274628,9.171525,0.4470919,-0.03273384,0.05461791,-0.1063103
4.72,1.322406,9.357392,0.5605078,0.01918183,0.03588058,-0.1930372
4.74,1.216102,9.700736,0.6194237,0.06889749,0.0100715,-0.2174101
4.76,1.108598,9.967603,0.6598147,0.0752534,-0.02495891,-0.178716
4.78,1.065934,10.11347,0.6602269,0.04109478,-0.07226729,-0.1036735
4.80,1.112165,10.22671,0.6702945,-0.00485617,-0.1308081,-0.02695278
4.82,1.137089,10.1322,0.6494724,-0.03889721,-0.1796669,0.02589026
4.84,1.167985,9.978467,0.6194016,-0.04138527,-0.2153412,0.05562515
4.86,1.165543,9.910709,0.598317,-0.02583421,-0.2361791,0.06639977
4.88,1.146302,9.851963,0.4867622,-0.01389935,-0.234073,0.07285916
4.90,1.120442,9.782527,0.3717752,-0.01346395,-0.2042485,0.08054943
4.92,1.129935,9.70751,0.3056976,-0.008070259,-0.1464123,0.08277468
4.94,1.161468,9.632539,0.3257471,0.01688945,-0.08545761,0.06730258
4.96,1.192867,9.539599,0.3719479,0.04307814,-0.03361547,0.04091853
4.98,1.194634,9.554267,0.4147414,0.06582361,0.0007304277,0.01739989
5.00,1.14322,9.66154,0.467203,0.07839203,0.02294723,0.006868246
5.02,1.091035,9.794593,0.5109009,0.07695176,0.03515451,0.01942215
5.04,1.075381,9.93309,0.5534358,0.06275053,0.02364617,0.04520571
5.06,1.03321,9.977666,0.5405848,0.03993074,0.01600821,0.078155
5.08,1.037281,9.926909,0.5269863,0.01421668,0.01353721,0.1018534
5.10,1.061713,9.796662,0.5255595,-0.00679741,0.02125258,0.1000217
5.12,1.096821,9.694638,0.5050223,-0.01809279,0.02331362,0.08069807
5.14,1.110997,9.640001,0.4959234,-0.02230032,0.02805713,0.05397082
5.16,1.124381,9.635514,0.4747884,-0.01953463,0.03495701,0.03328104
5.18,1.135686,9.661341,0.432139,-0.01024019,0.03709529,0.03402969
5.20,1.078189,9.720954,0.4078175,0.00127199,0.05741084,0.03768556
5.22,1.065067,9.738925,0.4037507,0.01164894,0.0790971,0.03231504
