time_s,ax,ay,az,gx,gy,gz
2.86,1.625589,8.549209,4.587913,-0.01232641,0.004685524,0.003725318
2.88,1.622768,8.540747,4.612295,-0.01057914,0.0002109441,0.002906834
2.90,1.637264,8.528134,4.609426,-0.009021498,-0.006939471,0.0008048824
2.92,1.649788,8.51016,4.613353,-0.006071631,-0.01246047,-0.003334175
2.94,1.637026,8.533366,4.600093,-0.004052769,-0.01018693,-0.005243429
2.96,1.611239,8.559595,4.582276,-0.004826277,-0.005363734,-0.0005855523
2.98,1.605765,8.563514,4.564315,-0.005521348,-0.001174069,0.001356683
3.00,1.617571,8.550882,4.568944,-0.005664032,-9.52982e-05,0.005225485
3.02,1.635778,8.537367,4.576294,-0.006372617,0.001336555,0.004862527
3.04,1.643852,8.531033,4.581342,-0.007479698,0.003273702,0.0014823
3.06,1.622792,8.546882,4.581537,-0.008056974,0.005497198,0.003533997
3.08,1.617083,8.559414,4.587437,-0.01177138,0.002280556,0.006288692
3.10,1.61616,8.557695,4.584847,-0.01255767,0.0004046275,0.007794607
3.12,1.630231,8.544097,4.588115,-0.009610378,0.0007398736,0.01012897
3.14,1.64548,8.528509,4.578191,-0.00924157,0.00655312,0.008078568
3.16,1.657233,8.514687,4.584393,-0.008547827,0.01267754,0.003188208
3.18,1.652714,8.521198,4.611807,-0.00946472,0.0132922,0.001407229
3.20,1.633716,8.516752,4.638534,-0.008068043,0.005428605,0.0008710351
3.22,1.630188,8.528422,4.639359,-0.00776583,-0.004469372,-0.0006247852
3.24,1.640428,8.520787,4.622407,-0.007707472,-0.01183941,-0.002613632
3.26,1.640276,8.533646,4.592321,-0.006827073,-0.01178995,0.0002305094
3.28,1.636952,8.540158,4.581562,-0.009077089,-0.00320155,0.0004426195
3.30,1.630542,8.539403,4.594492,-0.00691218,0.003317599,0.001287818
3.32,1.631928,8.528748,4.609046,-0.006959729,0.007801036,0.001268013
3.34,1.630388,8.532728,4.629793,-0.007038269,0.003191479,0.004020938
3.36,1.626246,8.528255,4.615033,-0.006128962,-0.003264489,0.003496216
3.38,1.639848,8.522003,4.614778,-0.007389493,-0.005909216,0.005116404
3.40,1.647995,8.515455,4.601517,-0.006648803,-0.003924292,0.001964252
3.42,1.646346,8.519785,4.598984,-0.008040067,0.004345107,0.00149155
3.44,1.643327,8.523302,4.609435,-0.008578795,0.009047047,0.002090663
3.46,1.631461,8.52317,4.625192,-0.008710259,0.006866936,0.002438348
3.48,1.641214,8.512459,4.633383,-0.00686431,0.001452102,0.000704967
3.50,1.650517,8.518687,4.637228,-0.005911928,-0.004217627,0.0001941408
3.52,1.640433,8.515683,4.633738,-0.004447442,-0.002405661,-0.0002601827
3.54,1.633458,8.523762,4.620384,-0.005463894,0.002564086,0.0001097151
3.56,1.633489,8.538929,4.601135,-0.004534232,0.006939109,0.00415767
3.58,1.634444,8.533386,4.620461,-0.00337155,0.008927956,0.005181936
3.60,1.634998,8.513544,4.637984,-0.001730455,0.003233694,0.004868695
3.62,1.666303,8.490823,4.639978,-0.003052869,-0.0008035986,0.003541577
3.64,1.657418,8.515778,4.619097,-0.00595566,0.001132818,0.0008617807
3.66,1.623553,8.552256,4.609693,-0.009573095,0.002374377,0.002907212
3.68,1.608964,8.543162,4.607541,-0.01173835,0.005193102,0.008276397
3.70,1.648199,8.522079,4.62303,-0.01235745,0.007651433,0.009829065
3.72,1.664362,8.484814,4.622193,-0.009181558,0.008984765,0.008601612
3.74,1.670406,8.487279,4.642943,-0.00677985,0.01450584,0.002361909
3.76,1.649082,8.509816,4.656534,-0.003715978,0.02026755,0.001603964
3.78,1.630078,8.524024,4.664716,-0.005206915,0.01452161,0.003270569
3.80,1.620391,8.528015,4.661767,-0.003844579,0.001436466,0.006115435
3.82,1.639166,8.511501,4.649551,-0.003899784,-0.001171736,0.008581566
3.84,1.658015,8.500014,4.619032,-0.006781898,0.0001052146,0.006630976
3.86,1.662772,8.488243,4.603981,-0.007065842,0.005175003,0.002615514
3.88,1.660377,8.491878,4.616163,-0.008405884,0.01451151,0.0005901352
3.90,1.657694,8.492717,4.666991,-0.004734892,0.01670529,0.0001877252
3.92,1.635848,8.504236,4.687235,-0.003157043,0.006425784,-0.0009615496
3.94,1.626668,8.51145,4.682006,-0.003779373,-0.005808894,0.001312399
3.96,1.623631,8.514176,4.644676,-0.003266004,-0.01172455,0.002511574
3.98,1.635416,8.516642,4.617151,-0.00565027,-0.009134528,0.003801102
4.00,1.657202,8.496987,4.61632,-0.009871429,0.00119772,0.005320266
4.02,1.653742,8.495774,4.615591,-0.01164586,0.01241902,0.00223345
4.04,1.639695,8.506809,4.630629,-0.01207256,0.01747769,0.004122104
4.06,1.644444,8.498796,4.66237,-0.01011503,0.01567999,0.005133423
4.08,1.652437,8.482981,4.68916,-0.009351883,0.01082837,0.002866251
4.10,1.663208,8.486156,4.692263,-0.006293428,0.00329718,0.001185819
4.12,1.650956,8.478983,4.681066,-0.006272382,0.0001651907,-0.0004218171
4.14,1.643879,8.510069,4.660874,-0.003654949,0.001000096,-0.0007563428
4.16,1.639292,8.496718,4.664082,-0.002250742,-0.0004270292,0.001638216
4.18,1.644146,8.493206,4.668871,-0.001730985,0.002018005,0.001301652
4.20,1.641353,8.518075,4.652454,-0.0002203391,0.004069979,0.003661392
4.22,1.635796,8.498295,4.646469,-0.0009205907,0.009322049,0.005231183
4.24,1.635825,8.509053,4.661394,-0.003327845,0.0116935,0.004370223
4.26,1.653998,8.478724,4.657183,-0.00493354,0.00390588,0.002417382
4.28,1.659569,8.470417,4.651261,-0.006448164,-0.001169326,-0.001136698
4.30,1.64258,8.501631,4.659159,-0.009920166,-0.002968044,0.0006412549
4.32,1.622044,8.521971,4.676627,-0.009943235,0.00296724,0.00387862
4.34,1.633042,8.506191,4.677939,-0.004998168,0.004558414,0.005037779
4.36,1.648318,8.485561,4.680251,-0.003904338,0.004012605,0.005672989
4.38,1.657038,8.467292,4.67887,-3.270991e-05,0.003701959,0.003502504
4.40,1.66182,8.478416,4.691931,0.002691311,0.00586781,-6.579577e-05
4.42,1.64537,8.484079,4.662709,0.0007923642,0.007726063,0.0007945378
4.44,1.634904,8.506119,4.677494,-0.001999816,0.005524633,0.001072289
4.46,1.643178,8.495597,4.672488,-0.004746568,0.0001740816,0.003265901
4.48,1.644296,8.490204,4.652219,-0.005959746,-0.002260508,0.003007801
4.50,1.656698,8.481483,4.640807,-0.006575003,0.003856834,0.001654806
4.52,1.654805,8.496409,4.654365,-0.006142305,0.0121048,0.00163819
4.54,1.654004,8.484821,4.679955,-0.003354031,0.0131301,0.0004533366
4.56,1.649354,8.488972,4.703202,-0.003845003,0.005526106,0.000221958
4.58,1.646609,8.48173,4.709455,-0.001153997,-0.007676141,-0.0007173784
4.60,1.645779,8.485903,4.686511,-0.001150173,-0.0104064,-0.0006417434
4.62,1.656159,8.487866,4.669442,-0.003257348,-0.004435679,0.001071896
4.64,1.640795,8.494025,4.649169,-0.002423081,-0.001380326,-0.001485468
4.66,1.654836,8.482821,4.66184,-0.002690459,0.005123147,-0.0003590451
4.68,1.653925,8.486233,4.674783,-0.00476587,0.004143795,-0.0001424112
4.70,1.641527,8.488494,4.68357,-0.004473734,0.004802705,0.001145486
4.72,1.637167,8.488792,4.69263,-0.003161807,0.004710419,0.0008526931
4.74,1.648223,8.478353,4.695601,-0.001866561,0.002090089,0.0009587398
4.76,1.664069,8.474599,4.691126,2.531476e-05,0.001258849,0.0001193545
4.78,1.654638,8.483484,4.675747,-0.001493654,0.002293908,0.001143978
4.80,1.648748,8.498754,4.663015,-0.006952639,0.001880217,0.00248408
4.82,1.639279,8.506069,4.64854,-0.00592859,0.009657328,0.004037341
4.84,1.640112,8.497403,4.652771,-0.008082663,0.0160512,0.007173921
4.86,1.651513,8.475904,4.682355,-0.00540174,0.01197415,0.004964519
4.88,1.664234,8.463915,4.701262,-0.006432847,0.009415194,0.002674747
4.90,1.652596,8.478186,4.699613,-0.005466101,0.0118285,0.002637493
4.92,1.64544,8.47227,4.721668,-0.001603055,0.01162875,0.0009966611
4.94,1.655588,8.458161,4.731309,0.002012762,-0.0005121482,0.00178424
4.96,1.652495,8.471243,4.714715,-0.0003423046,-0.009027445,-0.005819815
4.98,1.635518,8.484753,4.684489,-0.002083202,-0.01385036,-0.002953791
