time_s,ax,ay,az,gx,gy,gz
2.52,-1.086498,9.773862,0.6014279,0.07676248,-0.2353717,0.09177136
2.54,-1.187823,9.810926,0.5419834,0.0747093,-0.2113609,0.1244034
2.56,-1.17819,9.872849,0.4816487,0.0690654,-0.1741048,0.1505605
2.58,-1.151269,9.737178,0.5122815,0.04440223,-0.1468964,0.1549988
2.60,-1.119109,9.645866,0.5399568,0.0301569,-0.1346479,0.1267206
2.62,-1.03926,9.541675,0.6381482,0.02735682,-0.1231067,0.06616813
2.64,-1.025543,9.491539,0.6294593,0.03482191,-0.1098978,-0.008861977
2.66,-1.04288,9.528492,0.6481245,0.04182573,-0.1054091,-0.0587353
2.68,-1.15482,9.648927,0.6114438,0.03686143,-0.08866028,-0.06484573
2.70,-1.229811,9.765525,0.5741364,0.03386468,-0.06720952,-0.04791836
2.72,-1.176312,9.765744,0.6469663,0.03445426,-0.05298848,-0.0194464
2.74,-1.084347,9.692075,0.7259407,0.04338604,-0.04413624,-0.002923514
2.76,-1.059023,9.76057,0.7426683,0.04656784,-0.03920924,0.007161015
2.78,-1.100533,9.852783,0.6915807,0.02956997,-0.01818174,0.01797393
2.80,-1.093054,9.847546,0.636605,-0.01011283,0.003438522,0.03338137
2.82,-1.044351,9.848358,0.6295683,-0.04538564,0.0322789,0.05377933
2.84,-1.029246,9.771465,0.6110365,-0.06988248,0.07248999,0.06562708
2.86,-1.074212,9.709077,0.6453182,-0.08056559,0.1227613,0.05027042
2.88,-1.129546,9.641641,0.6874918,-0.09506362,0.1619838,-0.006874188
2.90,-1.115369,9.618043,0.7469561,-0.1198178,0.1624974,-0.08090723
2.92,-1.153042,9.731503,0.7906938,-0.1269674,0.1174745,-0.131549
2.94,-1.248823,9.811982,0.8242359,-0.1100502,0.07825704,-0.1386708
2.96,-1.323573,9.792762,0.8257312,-0.07007776,0.05125698,-0.1056656
2.98,-1.347324,9.759255,0.7731464,-0.02775091,0.02388585,-0.05455805
3.00,-1.330093,9.749721,0.771666,0.009201836,-0.01837211,-0.008149021
3.02,-1.246653,9.739054,0.7542788,0.04167663,-0.04760724,0.01364889
3.04,-1.172483,9.707673,0.7062992,0.06329159,-0.05607105,0.01387898
3.06,-1.124131,9.687066,0.6655006,0.07089451,-0.04963755,-0.006349785
3.08,-1.067865,9.686954,0.6297491,0.0638926,-0.03059927,-0.03056295
3.10,-1.005708,9.703652,0.5973244,0.05139747,-0.006390303,-0.0470454
3.12,-1.015099,9.70575,0.6070322,0.02734052,0.02893537,-0.053212
3.14,-1.089326,9.734866,0.6384405,-0.005225609,0.05989899,-0.05159935
3.16,-1.069547,9.716818,0.700429,-0.02536402,0.07696452,-0.04994899
3.18,-1.048922,9.756435,0.7649623,-0.02240891,0.07808288,-0.04978251
3.20,-1.057854,9.802853,0.8375893,-0.001115592,0.06940691,-0.04187112
3.22,-1.122836,9.913568,0.8822216,0.0232264,0.03897476,-0.01991748
3.24,-1.207559,9.954962,0.9005831,0.05061997,-0.0003495473,0.004456445
3.26,-1.244041,9.895266,0.9400629,0.06416482,-0.04572953,0.02392838
3.28,-1.241827,9.803304,0.9321131,0.07196892,-0.09407748,0.03497265
3.30,-1.250496,9.797467,0.9041443,0.07342396,-0.1443083,0.03409669
3.32,-1.246547,9.810788,0.8263726,0.07329796,-0.1734656,0.02785049
3.34,-1.199895,9.761116,0.6719512,0.06829631,-0.1696417,0.02113401
3.36,-1.16935,9.757082,0.5934786,0.05998412,-0.1479076,0.01811068
3.38,-1.155381,9.72195,0.5329782,0.05088465,-0.1149658,0.0146207
3.40,-1.133779,9.728755,0.4832504,0.03703748,-0.07434719,0.01062924
3.42,-1.13959,9.752802,0.4832053,0.0251812,-0.03537043,0.007209871
3.44,-1.146109,9.773763,0.4721948,0.01600264,-0.004833373,0.005967407
3.46,-1.1669,9.763173,0.4862481,0.009359758,0.02236995,0.005438678
3.48,-1.173654,9.740677,0.5320497,0.008975219,0.03798508,0.005651591
3.50,-1.167075,9.749724,0.5316855,0.006908118,0.05074219,0.005802573
3.52,-1.162874,9.750559,0.5254588,0.001195474,0.05990732,0.00688352
3.54,-1.147928,9.749904,0.5234373,-0.002158691,0.06619719,0.004376797
3.56,-1.12463,9.723321,0.514557,-0.009665798,0.0713819,-0.005481464
3.58,-1.112215,9.687656,0.5195189,-0.008851307,0.07887975,-0.01391213
3.60,-1.100322,9.681614,0.5213829,-0.001486473,0.09044003,-0.01741253
3.62,-1.093004,9.673418,0.5184274,0.0115835,0.1048926,-0.01142943
3.64,-1.084085,9.655977,0.5448173,0.02179632,0.1169565,-0.003963825
3.66,-1.077737,9.637465,0.5895321,0.03119599,0.1227328,-0.00075552
3.68,-1.073523,9.612435,0.6498862,0.03808597,0.1228798,-0.00162277
3.70,-1.078241,9.634869,0.6759393,0.04899688,0.1274442,-0.006773711
3.72,-1.108946,9.696642,0.7338318,0.0563322,0.1251398,-0.01591675
3.74,-1.116681,9.78026,0.7990183,0.0571513,0.1106084,-0.01945588
3.76,-1.136031,9.878889,0.8103325,0.05029954,0.08224557,-0.01008208
3.78,-1.180044,9.906397,0.7848144,0.0413687,0.071514,0.002935079
3.80,-1.19156,9.855354,0.8084558,0.01830605,0.06800853,0.0174892
3.82,-1.166978,9.815004,0.8075176,-0.013669,0.05660432,0.01959749
3.84,-1.135656,9.826998,0.779398,-0.04385807,0.03719363,0.01287435
3.86,-1.126715,9.787018,0.7312279,-0.06017052,0.02412352,0.002450382
3.88,-1.129584,9.752943,0.6858327,-0.06139147,0.02533416,0.003149163
3.90,-1.150942,9.788395,0.6426063,-0.0525203,0.0349862,0.006209901
3.92,-1.139089,9.764609,0.6508837,-0.05100055,0.03324086,0.009289512
3.94,-1.124614,9.770145,0.6561659,-0.05427824,0.01082611,0.004605354
3.96,-1.120436,9.791472,0.6387484,-0.05619907,-0.02060575,-0.005835873
3.98,-1.127429,9.758711,0.5958323,-0.04700351,-0.03924099,-0.01423999
4.00,-1.140392,9.74979,0.5663992,-0.03334584,-0.05665353,-0.02232699
4.02,-1.099995,9.694558,0.5485966,-0.01264986,-0.07279006,-0.02751354
4.04,-1.09327,9.695941,0.5370898,0.01601439,-0.08613852,-0.03058767
4.06,-1.094114,9.70171,0.5080221,0.04742913,-0.08988555,-0.03230113
4.08,-1.099224,9.717247,0.4793215,0.07095534,-0.07748784,-0.03217772
4.10,-1.071383,9.719919,0.4689156,0.0801596,-0.05891521,-0.03010265
4.12,-1.053268,9.71021,0.4833794,0.08567978,-0.03934953,-0.03009419
4.14,-1.076936,9.757571,0.5269263,0.08441696,-0.01631176,-0.0292517
4.16,-1.093234,9.792107,0.5519958,0.08282917,0.005618623,-0.0268511
4.18,-1.118372,9.800298,0.5764912,0.07487184,0.02157071,-0.02125785
4.20,-1.190799,9.788137,0.6381967,0.05719122,0.03011642,-0.02384984
4.22,-1.2212,9.750401,0.6839153,0.03171398,0.02815645,-0.02497885
4.24,-1.262483,9.803988,0.7702124,0.009676527,0.004132264,-0.03047628
4.26,-1.305424,9.862244,0.8195223,-0.002570278,-0.03984348,-0.03510762
4.28,-1.297867,9.877264,0.8603118,-0.002264703,-0.1034737,-0.02934976
4.30,-1.274856,9.932524,0.8540792,0.005303047,-0.1694253,-0.01347479
4.32,-1.311802,9.916771,0.7456415,0.01375924,-0.2126864,0.008339468
4.34,-1.279885,9.825229,0.6507668,0.001467324,-0.2384113,0.032391
4.36,-1.19987,9.757271,0.5079384,-0.0158071,-0.2432646,0.05630077
4.38,-1.142626,9.739984,0.3713081,-0.0310903,-0.2264234,0.07189646
4.40,-1.099516,9.670269,0.2737457,-0.02584595,-0.1753604,0.08428148
4.42,-1.079371,9.639357,0.2209875,-0.004881063,-0.1004935,0.08154205
4.44,-1.095637,9.645567,0.2205124,0.008176388,-0.02868037,0.07425138
4.46,-1.140437,9.638212,0.2570319,-0.000559915,0.01960409,0.05890608
4.48,-1.179188,9.663387,0.3099288,-0.01498666,0.04332078,0.04128715
4.50,-1.224727,9.715758,0.3974619,-0.02503074,0.04786974,0.03306107
4.52,-1.266305,9.745003,0.438158,-0.02523542,0.04589696,0.0293992
4.54,-1.29125,9.746129,0.4790143,-0.003703657,0.04281686,0.02671685
4.56,-1.283233,9.741286,0.5086424,0.01506459,0.03815575,0.02279064
4.58,-1.271891,9.708776,0.5323177,0.03240254,0.03063317,0.009376807
4.60,-1.272351,9.686183,0.5569395,0.03875972,0.02273518,-0.006302901
